ID,Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Customer ID
200007809,225,1,2,4,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000310
200007810,236,0,0,0,2,1,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100000310
200007811,238,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100000310
200007812,241,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100000310
200007813,255,1,2,3,0,0,1.46,1.57,2,2.16,2.64,0,1,0,0,0,100000310
200007814,262,1,2,6,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100000310
200007815,265,1,2,4,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100000310
200007816,275,1,2,2,2,1,1.4,1.89,2,2.16,2.64,1,0,0,0,0,100000310
200007817,276,0,0,0,2,1,1.4,1.89,2,2.16,2.64,0,0,0,0,0,100000310
200007818,291,0,0,0,0,0,1.49,1.89,2,2.17,2.67,0,0,0,0,0,100000310
200007819,298,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000310
200007820,299,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000310
200007821,307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0,100000310
200007822,316,1,2,3,0,0,1.33,1.49,2.01,2.21,2.7,1,1,0,0,0,100000310
200007823,325,0,0,0,2,1,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,100000310
200007824,337,0,0,0,0,0,1.47,1.89,2.02,1.9,2.6,0,0,0,0,0,100000310
200007825,344,0,0,0,0,0,1.4,1.89,1.97,2.21,2.59,1,0,0,0,0,100000310
200007826,368,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,100000310
200007827,391,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,100000310
200007828,395,1,2,4,0,0,1.34,1.89,2.02,1.94,2.7,0,1,0,1,0,100000310
200007829,402,0,0,0,2,1,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,100000310
200007830,408,0,0,0,0,0,1.33,1.89,2.02,2.21,2.68,0,0,0,0,0,100000310
200007831,416,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,100000310
200007832,421,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100000310
200007833,424,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,100000310
200007834,429,1,2,5,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,0,0,100000310
200007835,435,0,0,0,2,1,1.38,1.77,2.02,2.18,2.66,0,0,0,0,0,100000310
200007836,436,0,0,0,0,0,1.38,1.57,2.02,2.18,2.67,0,1,0,0,0,100000310
200007837,443,0,0,0,0,0,1.47,1.77,2.02,2.18,2.64,0,0,0,0,0,100000310
200007838,453,0,0,0,0,0,1.41,1.89,2.02,2.21,2.7,0,0,0,0,0,100000310
200007839,460,1,5,2,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,100000310
200007840,465,0,0,0,5,1,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,100000310
200007841,471,0,0,0,0,0,1.39,1.36,2.02,2.21,2.7,0,0,0,0,0,100000310
200007842,484,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,0,0,0,0,0,100000310
200007843,485,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,1,1,0,0,0,100000310
200007844,493,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000310
200007845,497,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,0,0,0,0,0,100000310
200007846,504,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0,100000310
200007847,511,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,1,0,0,0,100000310
200007848,518,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,100000310
200007849,526,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000310
200007850,527,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000310
200007851,530,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000310
200007852,537,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,1,0,0,0,100000310
200007853,551,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100000310
200007854,556,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,100000310
200007855,569,0,0,0,0,0,1.48,1.89,2.07,2.26,2.6,0,0,0,0,0,100000310
200007856,577,0,0,0,0,0,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0,100000310
200007857,584,0,0,0,0,0,1.5,1.57,2.01,2.24,2.73,1,0,0,1,0,100000310
200007858,591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,100000310
200007859,597,0,0,0,0,0,1.35,1.83,2.06,2.24,2.39,1,1,0,0,0,100000310
200007860,605,0,0,0,0,0,1.41,1.83,2.06,2.24,2.79,0,0,0,0,0,100000310
200007861,612,0,0,0,0,0,1.32,1.89,2.06,2.24,2.75,0,1,0,0,0,100000310
200007862,619,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,100000310
200007863,631,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,100000310
200007864,638,0,0,0,0,0,1.47,1.56,2,2.24,2.79,1,0,0,0,0,100000310
200007865,645,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100000310
200007866,680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000310
200007867,686,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,100000310
200007868,695,0,0,0,0,0,1.42,1.51,1.97,2.24,2.78,0,1,1,0,0,100000310
200007869,704,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,0,0,0,100000310
200007870,712,0,0,0,0,0,1.5,1.84,2.13,2.24,2.8,0,0,0,0,0,100000310
200007871,717,0,0,0,0,0,1.5,1.8,2.14,2.24,2.75,0,0,0,0,0,100000310
200007872,727,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,100000310
200007873,728,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,100000310
200007874,7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,100000304
200007875,18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,100000304
200007876,21,0,0,0,0,0,1.52,1.9,1.99,2.09,2.66,0,0,0,0,0,100000304
200007877,26,1,4,2,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000304
200007878,33,0,0,0,4,1,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000304
200007879,40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100000304
200007880,47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,100000304
200007881,58,1,3,4,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,100000304
200007882,61,0,0,0,3,1,1.39,1.89,1.87,2.12,2.62,1,0,0,0,0,100000304
200007883,72,0,0,0,0,0,1.39,1.89,1.91,2.12,2.54,0,1,0,0,0,100000304
200007884,81,1,2,3,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,100000304
200007885,87,0,0,0,2,1,1.39,1.9,1.95,1.98,2.43,0,0,0,0,0,100000304
200007886,92,1,2,2,0,0,1.39,1.46,1.99,2.12,2.4,0,0,0,0,0,100000304
200007887,97,1,2,1,2,1,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,100000304
200007888,106,0,0,0,2,1,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,100000304
200007889,108,1,2,2,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,100000304
200007890,113,0,0,0,2,1,1.47,1.86,1.99,1.96,2.67,0,1,0,0,0,100000304
200007891,118,1,2,3,0,0,1.43,1.31,1.99,2.16,2.67,0,1,0,0,0,100000304
200007892,128,1,2,4,2,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000304
200007893,139,0,0,0,2,1,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0,100000304
200007894,143,1,2,3,0,0,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0,100000304
200007895,164,0,0,0,2,1,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0,100000304
200007896,172,0,0,0,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0,100000304
200007897,179,0,0,0,0,0,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1,100000304
200007898,186,0,0,0,0,0,1.32,1.88,1.97,1.89,2.45,0,0,0,0,0,100000304
200007899,191,0,0,0,0,0,1.35,1.88,1.99,2.16,2.43,0,1,0,0,0,100000304
200007900,201,1,2,3,0,0,1.49,1.78,1.97,2.16,2.66,0,0,0,0,0,100000304
200007901,207,0,0,0,2,1,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0,100000304
200007902,212,1,2,3,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,0,0,100000304
200007903,221,1,2,3,2,1,1.29,1.89,1.95,2.13,2.67,1,1,0,1,0,100000304
200007904,226,0,0,0,2,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100000304
200007905,233,0,0,0,0,0,1.41,1.52,1.91,1.99,2.67,1,0,0,0,0,100000304
200007906,242,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100000304
200007907,271,1,2,3,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,100000304
200007908,294,1,2,1,2,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000304
200007909,297,1,2,3,2,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000304
200007910,299,0,0,0,2,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100000304
200007911,311,0,0,0,0,0,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,100000304
200007912,316,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,1,1,0,0,0,100000304
200007913,325,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,100000304
200007914,333,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000304
200007915,334,1,2,3,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100000304
200007916,345,1,2,2,2,1,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100000304
200007917,358,0,0,0,2,1,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,100000304
200007918,377,1,2,2,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100000304
200007919,391,0,0,0,2,1,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,100000304
200007920,397,1,2,3,0,0,1.49,1.89,2.02,1.94,2.69,0,0,0,0,0,100000304
200007921,406,0,0,0,2,1,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,100000304
200007922,412,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,100000304
200007923,423,1,2,2,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100000304
200007924,424,0,0,0,2,1,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,100000304
200007925,440,1,2,2,0,0,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,100000304
200007926,445,0,0,0,2,1,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0,100000304
200007927,452,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,100000304
200007928,459,0,0,0,0,0,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0,100000304
200007929,466,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,100000304
200007930,473,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,0,0,0,0,100000304
200007931,480,0,0,0,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0,100000304
200007932,490,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100000304
200007933,506,0,0,0,0,0,1.21,1.89,2.07,2.21,2.48,0,0,0,0,0,100000304
200007934,512,0,0,0,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,100000304
200007935,516,1,2,2,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,100000304
200007936,520,0,0,0,2,1,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,100000304
200007937,532,0,0,0,0,0,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,100000304
200007938,538,1,2,1,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,100000304
200007939,548,1,5,2,2,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100000304
200007940,558,0,0,0,5,1,1.35,1.89,2.07,2.26,2.62,0,1,0,0,0,100000304
200007941,572,1,5,2,0,0,1.5,1.89,2.01,2.26,2.5,0,0,0,0,0,100000304
200007942,590,1,2,2,5,1,1.26,1.89,2.06,2.19,2.49,1,0,0,1,0,100000304
200007943,602,1,2,3,2,1,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0,100000304
200007944,614,0,0,0,2,1,1.42,1.89,2.06,2.24,2.73,0,1,0,0,0,100000304
200007945,639,0,0,0,0,0,1.48,1.56,2,2.24,2.79,1,0,0,0,0,100000304
200007946,655,1,2,1,0,0,1.26,1.88,2.06,2.24,2.79,1,0,0,0,0,100000304
200007947,676,0,0,0,2,1,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000304
200007948,680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100000304
200007949,692,0,0,0,0,0,1.42,1.87,2.06,2.24,2.78,0,1,0,0,0,100000304
200007950,701,1,2,2,0,0,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,100000304
200007951,706,0,0,0,2,1,1.5,1.87,2.04,2.24,2.79,0,0,0,0,0,100000304
200007952,730,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,100000304
200007953,10,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100001790
200007954,17,0,0,0,0,0,1.52,1.89,1.98,2.09,2.66,0,0,0,0,0,100001790
200007955,24,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,100001790
200007956,27,1,2,6,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001790
200007957,31,0,0,0,2,1,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100001790
200007958,39,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100001790
200007959,47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,100001790
200007960,50,0,0,0,0,0,1.35,1.87,1.93,2.09,2.34,1,0,1,0,0,100001790
200007961,64,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,100001790
200007962,76,0,0,0,0,0,1.36,1.83,1.95,2.12,2.49,1,1,0,0,0,100001790
200007963,92,0,0,0,0,0,1.39,1.46,1.99,2.12,2.4,0,0,0,0,0,100001790
200007964,98,0,0,0,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,100001790
200007965,110,0,0,0,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,100001790
200007966,116,0,0,0,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,100001790
200007967,123,0,0,0,0,0,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,100001790
200007968,130,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001790
200007969,136,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100001790
200007970,142,0,0,0,0,0,1.21,1.35,1.99,2.16,2.68,1,1,0,0,0,100001790
200007971,157,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001790
200007972,160,0,0,0,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001790
200007973,161,1,2,4,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,100001790
200007974,173,0,0,0,2,1,1.49,1.5,1.97,2.16,2.49,0,1,0,0,0,100001790
200007975,180,0,0,0,0,0,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,100001790
200007976,187,1,1,5,0,0,1.35,1.88,1.97,2.16,2.36,0,0,0,0,0,100001790
200007977,194,0,0,0,1,1,1.35,1.56,1.99,2.16,2.49,0,1,0,0,0,100001790
200007978,201,0,0,0,0,0,1.49,1.78,1.97,2.16,2.66,0,0,0,0,0,100001790
200007979,208,0,0,0,0,0,1.49,1.78,1.99,1.97,2.66,0,0,0,1,0,100001790
200007980,215,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100001790
200007981,223,1,2,3,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,100001790
200007982,235,0,0,0,2,1,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,100001790
200007983,241,1,2,1,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,100001790
200007984,253,1,2,4,2,1,1.46,1.57,2,2.16,2.64,0,1,0,0,0,100001790
200007985,261,1,2,3,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,100001790
200007986,274,0,0,0,2,1,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,100001790
200007987,281,0,0,0,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,100001790
200007988,288,0,0,0,0,0,1.49,1.89,2,2.15,2.67,0,0,0,0,0,100001790
200007989,293,0,0,0,0,0,1.48,1.89,2.01,2.18,2.7,0,0,0,0,0,100001790
200007990,301,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,100001790
200007991,306,0,0,0,0,0,1.34,1.89,1.97,2.03,2.7,1,0,0,1,0,100001790
200007992,312,1,2,4,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,100001790
200007993,319,0,0,0,2,1,1.33,1.89,1.98,2.21,2.7,1,0,0,0,0,100001790
200007994,326,0,0,0,0,0,1.47,1.89,2.01,1.9,2.69,0,0,0,1,0,100001790
200007995,333,1,2,3,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,100001790
200007996,338,1,2,3,2,1,1.4,1.89,2.02,2.21,2.59,0,0,0,0,0,100001790
200007997,345,0,0,0,2,1,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,100001790
200007998,352,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,1,0,0,0,100001790
200007999,360,1,1,4,0,0,1.33,1.89,2.02,2.2,2.69,0,0,0,0,0,100001790
200008000,367,1,1,5,1,1,1.21,1.53,2.02,2.02,2.68,0,1,1,0,0,100001790
200008001,378,1,2,5,1,1,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,100001790
200008002,385,0,0,0,2,1,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,100001790
200008003,392,1,2,2,0,0,1.47,1.89,2.02,1.94,2.7,0,1,0,1,0,100001790
200008004,399,0,0,0,2,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,100001790
200008005,406,1,1,5,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,100001790
200008006,414,0,0,0,1,1,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,100001790
200008007,422,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,100001790
200008008,425,1,2,4,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,100001790
200008009,432,0,0,0,2,1,1.41,1.57,2.02,2.04,2.66,0,0,0,0,0,100001790
200008010,440,0,0,0,0,0,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,100001790
200008011,447,0,0,0,0,0,1.47,1.89,2.02,2.21,2.64,0,0,0,0,0,100001790
200008012,460,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,100001790
200008013,467,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,100001790
200008014,475,0,0,0,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,100001790
200008015,481,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,100001790
200008016,488,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100001790
200008017,495,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,100001790
200008018,500,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,100001790
200008019,508,0,0,0,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,100001790
200008020,514,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,100001790
200008021,522,1,2,2,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001790
200008022,528,0,0,0,2,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001790
200008023,529,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001790
200008024,533,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0,100001790
200008025,540,0,0,0,0,0,1.47,1.56,2.05,2.26,2.59,0,1,0,0,0,100001790
200008026,547,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,100001790
200008027,550,1,2,3,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100001790
200008028,552,0,0,0,2,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100001790
200008029,554,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,100001790
200008030,561,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,100001790
200008031,566,0,0,0,0,0,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,100001790
200008032,573,0,0,0,0,0,1.14,1.89,2.01,2.26,2.53,1,0,0,0,0,100001790
200008033,580,1,2,4,0,0,1.39,1.57,2.01,2.24,2.73,0,1,0,0,0,100001790
200008034,587,0,0,0,2,1,1.26,1.89,2.06,2.19,2.4,1,0,0,0,0,100001790
200008035,594,0,0,0,0,0,1.51,1.83,2.06,2.24,2.39,0,1,0,0,0,100001790
200008036,601,0,0,0,0,0,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0,100001790
200008037,608,0,0,0,0,0,1.32,1.89,2.06,2.24,2.72,1,0,0,0,0,100001790
200008038,615,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,100001790
200008039,627,0,0,0,0,0,1.41,1.89,2.06,2.24,2.79,1,0,1,0,0,100001790
200008040,635,0,0,0,0,0,1.31,1.56,2,2.24,2.79,1,1,1,0,0,100001790
200008041,641,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,1,0,0,0,100001790
200008042,646,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001790
200008043,649,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,100001790
200008044,654,1,2,3,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,100001790
200008045,660,0,0,0,2,1,1.37,1.86,2.06,2.24,2.79,1,1,0,0,0,100001790
200008046,667,0,0,0,0,0,1.41,1.86,2.06,2.24,2.76,0,0,0,0,0,100001790
200008047,674,1,2,3,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100001790
200008048,679,0,0,0,2,1,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,100001790
200008049,688,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,100001790
200008050,693,0,0,0,0,0,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,100001790
200008051,701,1,2,3,0,0,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,100001790
200008052,708,0,0,0,2,1,1.37,1.84,2.06,2.24,2.8,0,0,0,0,0,100001790
200008053,714,0,0,0,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,100001790
200008054,721,1,2,3,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,100001790
200008055,6,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,0,0,0,0,100000182
200008056,14,0,0,0,0,0,1.51,1.89,1.99,2.09,2.66,0,0,0,0,0,100000182
200008057,19,1,5,1,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,100000182
200008058,27,0,0,0,5,1,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000182
200008059,29,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000182
200008060,30,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000182
200008061,37,1,5,1,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,100000182
200008062,40,0,0,0,5,1,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,100000182
200008063,45,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,0,1,0,0,100000182
200008064,55,1,5,1,0,0,1.39,1.9,1.91,2.12,2.62,1,0,1,0,0,100000182
200008065,62,1,5,2,5,1,1.39,1.89,1.91,2.12,2.62,1,0,0,0,0,100000182
200008066,71,0,0,0,5,1,1.39,1.89,1.91,2.12,2.67,1,1,0,0,0,100000182
200008067,79,1,5,1,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,100000182
200008068,87,0,0,0,5,1,1.39,1.9,1.95,1.98,2.43,0,0,0,0,0,100000182
200008069,92,1,5,1,0,0,1.39,1.46,1.99,2.12,2.4,0,0,0,0,0,100000182
200008070,104,0,0,0,5,1,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,100000182
200008071,109,1,5,2,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,100000182
200008072,114,1,5,1,5,1,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,100000182
200008073,120,0,0,0,5,1,1.37,1.31,1.99,2.16,2.67,1,0,0,0,0,100000182
200008074,130,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000182
200008075,135,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,100000182
200008076,139,0,0,0,0,0,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0,100000182
200008077,145,0,0,0,0,0,1.36,1.35,1.99,2.16,2.64,0,0,0,0,0,100000182
200008078,153,1,5,2,0,0,1.39,1.9,1.94,2.16,2.64,1,0,0,0,0,100000182
200008079,166,0,0,0,5,1,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,100000182
200008080,174,1,5,1,0,0,1.49,1.5,1.97,2.16,2.54,0,1,0,0,0,100000182
200008081,186,0,0,0,5,1,1.32,1.88,1.97,1.89,2.45,0,0,0,0,0,100000182
200008082,194,1,5,2,0,0,1.35,1.56,1.99,2.16,2.49,0,1,0,0,0,100000182
200008083,203,0,0,0,5,1,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,100000182
200008084,209,0,0,0,0,0,1.49,1.9,1.99,1.97,2.66,0,0,0,1,0,100000182
200008085,216,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,100000182
200008086,224,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,0,1,0,1,0,100000182
